id,molecule_name,atom_index_0,atom_index_1,type,scalar_coupling_constant
49208,dsgdb9nsd_002059,11,4,2JHC,1.9049599999999998
49209,dsgdb9nsd_002059,11,5,1JHC,122.086
49210,dsgdb9nsd_002059,11,6,2JHN,2.77683
49211,dsgdb9nsd_002059,11,12,3JHH,3.31409
49212,dsgdb9nsd_002059,12,1,2JHC,1.14846
49213,dsgdb9nsd_002059,12,2,3JHN,1.20435
49214,dsgdb9nsd_002059,12,4,3JHC,4.64231
49215,dsgdb9nsd_002059,12,5,2JHC,3.7583699999999998
49216,dsgdb9nsd_002059,12,6,1JHN,61.7991
53092,dsgdb9nsd_002184,7,0,1JHC,84.0423
53093,dsgdb9nsd_002184,7,1,2JHC,-2.7777700000000003
53094,dsgdb9nsd_002184,7,2,3JHC,3.5956
53095,dsgdb9nsd_002184,7,5,3JHC,2.117
53096,dsgdb9nsd_002184,7,8,2JHH,-11.5906
53097,dsgdb9nsd_002184,7,9,2JHH,-12.1012
53098,dsgdb9nsd_002184,7,10,3JHH,12.1341
53099,dsgdb9nsd_002184,8,0,1JHC,81.3023
53100,dsgdb9nsd_002184,8,1,2JHC,-0.939976
53101,dsgdb9nsd_002184,8,2,3JHC,1.19868
53102,dsgdb9nsd_002184,8,5,3JHC,7.6064
53103,dsgdb9nsd_002184,8,9,2JHH,-11.1346
53104,dsgdb9nsd_002184,8,10,3JHH,3.64649
53105,dsgdb9nsd_002184,9,0,1JHC,84.4913
53106,dsgdb9nsd_002184,9,1,2JHC,-1.80253
53107,dsgdb9nsd_002184,9,2,3JHC,9.88974
53108,dsgdb9nsd_002184,9,5,3JHC,1.7889099999999998
53109,dsgdb9nsd_002184,9,10,3JHH,2.5173799999999997
53110,dsgdb9nsd_002184,10,0,2JHC,0.500634
53111,dsgdb9nsd_002184,10,1,1JHC,79.8299
53112,dsgdb9nsd_002184,10,2,2JHC,0.886086
53113,dsgdb9nsd_002184,10,3,3JHC,10.456
53114,dsgdb9nsd_002184,10,5,2JHC,0.219243
53115,dsgdb9nsd_002184,10,11,3JHH,8.5717
53116,dsgdb9nsd_002184,10,12,3JHH,1.8213099999999998
53117,dsgdb9nsd_002184,10,13,3JHH,8.08302
53118,dsgdb9nsd_002184,11,0,3JHC,5.437209999999999
53119,dsgdb9nsd_002184,11,1,2JHC,-2.9533099999999997
53120,dsgdb9nsd_002184,11,2,1JHC,83.154
53121,dsgdb9nsd_002184,11,3,2JHC,-2.3040700000000003
53122,dsgdb9nsd_002184,11,5,3JHC,-0.682084
53123,dsgdb9nsd_002184,11,12,2JHH,-13.4561
53124,dsgdb9nsd_002184,12,0,3JHC,6.24139
53125,dsgdb9nsd_002184,12,1,2JHC,0.925155
53126,dsgdb9nsd_002184,12,2,1JHC,91.5446
53127,dsgdb9nsd_002184,12,3,2JHC,-4.33934
53128,dsgdb9nsd_002184,12,5,3JHC,10.6506
53129,dsgdb9nsd_002184,13,0,3JHC,2.9878299999999998
53130,dsgdb9nsd_002184,13,1,2JHC,-1.77188
53131,dsgdb9nsd_002184,13,2,3JHC,-0.484617
53132,dsgdb9nsd_002184,13,3,2JHC,-1.45836
53133,dsgdb9nsd_002184,13,5,1JHC,92.1842
53134,dsgdb9nsd_002184,13,14,3JHH,6.184130000000001
53135,dsgdb9nsd_002184,14,1,3JHC,1.00414
53136,dsgdb9nsd_002184,14,3,3JHC,7.50742
53137,dsgdb9nsd_002184,14,5,2JHC,-0.15858
59813,dsgdb9nsd_002371,7,0,1JHC,84.7261
59814,dsgdb9nsd_002371,7,1,2JHC,-3.35388
59815,dsgdb9nsd_002371,7,3,3JHC,9.40519
59816,dsgdb9nsd_002371,7,8,2JHH,-11.3297
59817,dsgdb9nsd_002371,7,9,2JHH,-10.7858
59818,dsgdb9nsd_002371,7,10,3JHH,3.60596
59819,dsgdb9nsd_002371,8,0,1JHC,80.6682
59820,dsgdb9nsd_002371,8,1,2JHC,1.75368
59821,dsgdb9nsd_002371,8,3,3JHC,0.42261499999999996
59822,dsgdb9nsd_002371,8,9,2JHH,-12.0295
59823,dsgdb9nsd_002371,8,10,3JHH,2.26915
59824,dsgdb9nsd_002371,9,0,1JHC,82.7566
59825,dsgdb9nsd_002371,9,1,2JHC,-3.4531199999999997
59826,dsgdb9nsd_002371,9,3,3JHC,4.0673900000000005
59827,dsgdb9nsd_002371,9,10,3JHH,10.3144
59828,dsgdb9nsd_002371,10,0,2JHC,0.218746
59829,dsgdb9nsd_002371,10,1,1JHC,91.5133
59830,dsgdb9nsd_002371,10,3,2JHC,-1.4855200000000002
59831,dsgdb9nsd_002371,10,4,3JHC,2.17043
59832,dsgdb9nsd_002371,10,5,3JHN,0.262777
59833,dsgdb9nsd_002371,10,11,3JHH,13.3866
59834,dsgdb9nsd_002371,10,12,3JHH,7.649830000000001
59835,dsgdb9nsd_002371,11,0,3JHC,0.34062
59836,dsgdb9nsd_002371,11,1,2JHC,-0.67529
59837,dsgdb9nsd_002371,11,3,3JHC,1.4662600000000001
59838,dsgdb9nsd_002371,12,0,3JHC,2.8365400000000003
59839,dsgdb9nsd_002371,12,1,2JHC,4.228680000000001
59840,dsgdb9nsd_002371,12,3,1JHC,100.896
59841,dsgdb9nsd_002371,12,4,2JHC,-0.862575
59842,dsgdb9nsd_002371,12,5,2JHN,6.55296
59843,dsgdb9nsd_002371,12,6,3JHC,2.9921900000000003
59844,dsgdb9nsd_002371,12,13,3JHH,3.43551
59845,dsgdb9nsd_002371,12,14,3JHH,1.33348
59846,dsgdb9nsd_002371,13,1,3JHC,2.22355
59847,dsgdb9nsd_002371,13,3,2JHC,-0.297108
59848,dsgdb9nsd_002371,13,4,1JHC,107.10700000000001
59849,dsgdb9nsd_002371,13,5,2JHN,5.23831
59850,dsgdb9nsd_002371,13,6,3JHC,4.3693599999999995
59851,dsgdb9nsd_002371,13,14,2JHH,2.2287
59852,dsgdb9nsd_002371,14,1,3JHC,4.16084
59853,dsgdb9nsd_002371,14,3,2JHC,-0.750812
59854,dsgdb9nsd_002371,14,4,1JHC,114.59299999999999
59855,dsgdb9nsd_002371,14,5,2JHN,0.07645199999999999
59856,dsgdb9nsd_002371,14,6,3JHC,8.67022
59857,dsgdb9nsd_002371,15,3,3JHC,0.997418
59858,dsgdb9nsd_002371,15,4,3JHC,5.5135
59859,dsgdb9nsd_002371,15,5,2JHN,0.710389
59860,dsgdb9nsd_002371,15,6,1JHC,92.5678
59861,dsgdb9nsd_002371,15,16,2JHH,-10.5524
59862,dsgdb9nsd_002371,15,17,2JHH,-9.55895
59863,dsgdb9nsd_002371,16,3,3JHC,0.956519
59864,dsgdb9nsd_002371,16,4,3JHC,9.26248
59865,dsgdb9nsd_002371,16,5,2JHN,1.84982
59866,dsgdb9nsd_002371,16,6,1JHC,88.0659
59867,dsgdb9nsd_002371,16,17,2JHH,-11.2959
59868,dsgdb9nsd_002371,17,3,3JHC,8.03807
59869,dsgdb9nsd_002371,17,4,3JHC,-0.415392
59870,dsgdb9nsd_002371,17,5,2JHN,4.07749
59871,dsgdb9nsd_002371,17,6,1JHC,82.3062
66113,dsgdb9nsd_002587,7,0,1JHC,85.3633
66114,dsgdb9nsd_002587,7,1,2JHC,-2.67486
66115,dsgdb9nsd_002587,7,2,3JHC,2.13029
66116,dsgdb9nsd_002587,7,8,2JHH,-11.4341
66117,dsgdb9nsd_002587,7,9,2JHH,-11.5829
66118,dsgdb9nsd_002587,7,10,3JHH,3.2928800000000003
66119,dsgdb9nsd_002587,7,11,3JHH,12.1984
66120,dsgdb9nsd_002587,8,0,1JHC,85.5843
66121,dsgdb9nsd_002587,8,1,2JHC,-1.8404200000000002
66122,dsgdb9nsd_002587,8,2,3JHC,2.4689799999999997
66123,dsgdb9nsd_002587,8,9,2JHH,-11.3971
66124,dsgdb9nsd_002587,8,10,3JHH,12.4391
66125,dsgdb9nsd_002587,8,11,3JHH,3.46475
66126,dsgdb9nsd_002587,9,0,1JHC,82.6875
66127,dsgdb9nsd_002587,9,1,2JHC,-1.2341799999999998
66128,dsgdb9nsd_002587,9,2,3JHC,10.1853
66129,dsgdb9nsd_002587,9,10,3JHH,3.3445300000000002
66130,dsgdb9nsd_002587,9,11,3JHH,2.9588400000000004
66131,dsgdb9nsd_002587,10,0,2JHC,-2.5104
66132,dsgdb9nsd_002587,10,1,1JHC,81.0898
66133,dsgdb9nsd_002587,10,2,2JHC,0.24314899999999998
66134,dsgdb9nsd_002587,10,3,3JHC,0.079942
66135,dsgdb9nsd_002587,10,5,3JHC,0.738261
66136,dsgdb9nsd_002587,10,11,2JHH,-11.9658
66137,dsgdb9nsd_002587,11,0,2JHC,-1.86565
66138,dsgdb9nsd_002587,11,1,1JHC,90.133
66139,dsgdb9nsd_002587,11,2,2JHC,-5.8009
66140,dsgdb9nsd_002587,11,3,3JHC,3.22171
66141,dsgdb9nsd_002587,11,5,3JHC,6.58475
66142,dsgdb9nsd_002587,12,1,3JHC,0.679191
66143,dsgdb9nsd_002587,12,2,2JHC,-1.16144
66144,dsgdb9nsd_002587,12,3,1JHC,116.53299999999999
66145,dsgdb9nsd_002587,12,5,3JHC,2.5377400000000003
66146,dsgdb9nsd_002587,12,13,2JHH,7.60957
66147,dsgdb9nsd_002587,13,1,3JHC,1.9308900000000002
66148,dsgdb9nsd_002587,13,2,2JHC,-0.7348859999999999
66149,dsgdb9nsd_002587,13,3,1JHC,115.023
66150,dsgdb9nsd_002587,13,5,3JHC,0.9933549999999999
66151,dsgdb9nsd_002587,14,2,3JHC,2.76051
66152,dsgdb9nsd_002587,14,5,2JHC,17.822
66153,dsgdb9nsd_002587,14,6,1JHC,195.09400000000002
66487,dsgdb9nsd_002600,7,0,1JHC,82.6376
66488,dsgdb9nsd_002600,7,1,2JHC,-1.86146
66489,dsgdb9nsd_002600,7,2,3JHC,2.8058099999999997
66490,dsgdb9nsd_002600,7,8,2JHH,-11.0084
66491,dsgdb9nsd_002600,7,9,2JHH,-11.4828
66492,dsgdb9nsd_002600,7,10,3JHH,3.1760099999999998
66493,dsgdb9nsd_002600,7,11,3JHH,11.919
66494,dsgdb9nsd_002600,8,0,1JHC,87.2383
66495,dsgdb9nsd_002600,8,1,2JHC,-2.4614599999999998
66496,dsgdb9nsd_002600,8,2,3JHC,1.50397
66497,dsgdb9nsd_002600,8,9,2JHH,-11.77
66498,dsgdb9nsd_002600,8,10,3JHH,12.3565
66499,dsgdb9nsd_002600,8,11,3JHH,3.7096400000000003
66500,dsgdb9nsd_002600,9,0,1JHC,82.4993
66501,dsgdb9nsd_002600,9,1,2JHC,-1.32945
66502,dsgdb9nsd_002600,9,2,3JHC,10.0249
66503,dsgdb9nsd_002600,9,10,3JHH,3.4095
66504,dsgdb9nsd_002600,9,11,3JHH,2.80775
66505,dsgdb9nsd_002600,10,0,2JHC,-2.4588
66506,dsgdb9nsd_002600,10,1,1JHC,81.5771
66507,dsgdb9nsd_002600,10,2,2JHC,-3.41535
66508,dsgdb9nsd_002600,10,3,3JHC,1.19455
66509,dsgdb9nsd_002600,10,4,3JHC,3.5615300000000003
66510,dsgdb9nsd_002600,10,5,3JHC,6.0795699999999995
66511,dsgdb9nsd_002600,10,11,2JHH,-12.0333
66512,dsgdb9nsd_002600,11,0,2JHC,-2.02379
66513,dsgdb9nsd_002600,11,1,1JHC,84.16799999999999
66514,dsgdb9nsd_002600,11,2,2JHC,-2.4936599999999998
66515,dsgdb9nsd_002600,11,3,3JHC,5.85349
66516,dsgdb9nsd_002600,11,4,3JHC,-0.17607
66517,dsgdb9nsd_002600,11,5,3JHC,1.87494
66518,dsgdb9nsd_002600,12,1,3JHC,1.53843
66519,dsgdb9nsd_002600,12,2,2JHC,-0.102091
66520,dsgdb9nsd_002600,12,3,1JHC,107.087
66521,dsgdb9nsd_002600,12,4,2JHC,-1.1281700000000001
66522,dsgdb9nsd_002600,12,5,3JHC,6.495340000000001
66523,dsgdb9nsd_002600,12,13,2JHH,-3.5476199999999998
66524,dsgdb9nsd_002600,12,14,3JHH,4.70261
66525,dsgdb9nsd_002600,12,15,3JHH,8.044989999999999
66526,dsgdb9nsd_002600,13,1,3JHC,4.43663
66527,dsgdb9nsd_002600,13,2,2JHC,-0.068482
66528,dsgdb9nsd_002600,13,3,1JHC,108.079
66529,dsgdb9nsd_002600,13,4,2JHC,-0.338079
66530,dsgdb9nsd_002600,13,5,3JHC,3.67748
66531,dsgdb9nsd_002600,13,14,3JHH,7.05227
66532,dsgdb9nsd_002600,13,15,3JHH,4.74827
66533,dsgdb9nsd_002600,14,1,3JHC,4.97845
66534,dsgdb9nsd_002600,14,2,2JHC,-0.09465599999999999
66535,dsgdb9nsd_002600,14,3,2JHC,-0.383755
66536,dsgdb9nsd_002600,14,4,1JHC,109.07700000000001
66537,dsgdb9nsd_002600,14,5,3JHC,3.2587099999999998
66538,dsgdb9nsd_002600,14,15,2JHH,-3.42311
66539,dsgdb9nsd_002600,15,1,3JHC,1.90872
66540,dsgdb9nsd_002600,15,2,2JHC,-0.080351
66541,dsgdb9nsd_002600,15,3,2JHC,-1.0811
66542,dsgdb9nsd_002600,15,4,1JHC,108.167
66543,dsgdb9nsd_002600,15,5,3JHC,6.3856
66544,dsgdb9nsd_002600,16,1,3JHC,2.01245
66545,dsgdb9nsd_002600,16,2,2JHC,25.2822
66546,dsgdb9nsd_002600,16,3,3JHC,1.16256
66547,dsgdb9nsd_002600,16,4,3JHC,1.193
66548,dsgdb9nsd_002600,16,5,1JHC,112.719
67538,dsgdb9nsd_002655,7,0,1JHC,94.9869
67539,dsgdb9nsd_002655,7,1,2JHC,-11.03
67540,dsgdb9nsd_002655,7,2,3JHC,5.09534
67541,dsgdb9nsd_002655,7,8,2JHH,-15.4288
67542,dsgdb9nsd_002655,7,9,2JHH,-15.7503
67543,dsgdb9nsd_002655,8,0,1JHC,94.9253
67544,dsgdb9nsd_002655,8,1,2JHC,-11.0429
67545,dsgdb9nsd_002655,8,2,3JHC,5.09534
67546,dsgdb9nsd_002655,8,9,2JHH,-15.8073
67547,dsgdb9nsd_002655,9,0,1JHC,94.721
67548,dsgdb9nsd_002655,9,1,2JHC,-11.1075
67549,dsgdb9nsd_002655,9,2,3JHC,5.08935
67550,dsgdb9nsd_002655,10,3,3JHC,4.4458
67551,dsgdb9nsd_002655,10,4,2JHC,-9.99061
67552,dsgdb9nsd_002655,10,5,1JHC,100.795
67553,dsgdb9nsd_002655,10,11,2JHH,-14.2115
67554,dsgdb9nsd_002655,10,12,3JHH,1.59578
67555,dsgdb9nsd_002655,11,3,3JHC,4.44576
67556,dsgdb9nsd_002655,11,4,2JHC,-9.99061
67557,dsgdb9nsd_002655,11,5,1JHC,100.794
67558,dsgdb9nsd_002655,11,12,3JHH,1.5959999999999999
67559,dsgdb9nsd_002655,12,4,3JHC,9.84031
67560,dsgdb9nsd_002655,12,5,2JHC,-0.8864129999999999
85874,dsgdb9nsd_003285,7,1,3JHC,5.786569999999999
85875,dsgdb9nsd_003285,7,3,1JHC,98.7215
85876,dsgdb9nsd_003285,7,4,2JHC,3.3148199999999997
85877,dsgdb9nsd_003285,7,5,3JHN,0.585022
85878,dsgdb9nsd_003285,7,6,2JHC,1.4336799999999998
85879,dsgdb9nsd_003285,7,8,3JHH,3.82436
85880,dsgdb9nsd_003285,7,9,3JHH,0.381238
85881,dsgdb9nsd_003285,7,11,3JHH,1.64258
85882,dsgdb9nsd_003285,8,3,2JHC,-0.105795
85883,dsgdb9nsd_003285,8,4,1JHC,86.6168
85884,dsgdb9nsd_003285,8,5,2JHN,-0.22796
85885,dsgdb9nsd_003285,8,6,3JHC,0.270496
85886,dsgdb9nsd_003285,8,9,2JHH,-8.52433
85887,dsgdb9nsd_003285,8,10,3JHH,8.41934
85888,dsgdb9nsd_003285,9,3,2JHC,-2.78934
85889,dsgdb9nsd_003285,9,4,1JHC,93.12799999999999
85890,dsgdb9nsd_003285,9,5,2JHN,4.84132
85891,dsgdb9nsd_003285,9,6,3JHC,6.795839999999999
85892,dsgdb9nsd_003285,9,10,3JHH,2.2697
85893,dsgdb9nsd_003285,10,1,3JHC,5.87009
85894,dsgdb9nsd_003285,10,3,3JHC,2.1968400000000003
85895,dsgdb9nsd_003285,10,4,2JHC,0.705412
85896,dsgdb9nsd_003285,10,5,1JHN,40.056999999999995
85897,dsgdb9nsd_003285,10,6,2JHC,0.469359
85898,dsgdb9nsd_003285,10,11,3JHH,7.40353
85899,dsgdb9nsd_003285,11,1,2JHC,-3.01445
85900,dsgdb9nsd_003285,11,3,2JHC,-0.8878590000000001
85901,dsgdb9nsd_003285,11,4,3JHC,3.09022
85902,dsgdb9nsd_003285,11,5,2JHN,0.814686
85903,dsgdb9nsd_003285,11,6,1JHC,97.0296
87656,dsgdb9nsd_003338,7,0,1JHC,106.95299999999999
87657,dsgdb9nsd_003338,7,1,2JHC,-0.892977
87658,dsgdb9nsd_003338,7,2,3JHC,5.86572
87659,dsgdb9nsd_003338,7,5,3JHC,5.42909
87660,dsgdb9nsd_003338,7,6,2JHC,-0.624963
87661,dsgdb9nsd_003338,7,8,2JHH,-3.42224
87662,dsgdb9nsd_003338,7,9,3JHH,3.3151
87663,dsgdb9nsd_003338,7,18,3JHH,3.96314
87664,dsgdb9nsd_003338,8,0,1JHC,101.47200000000001
87665,dsgdb9nsd_003338,8,1,2JHC,-0.344059
87666,dsgdb9nsd_003338,8,2,3JHC,2.33659
87667,dsgdb9nsd_003338,8,5,3JHC,2.75588
87668,dsgdb9nsd_003338,8,6,2JHC,-0.224253
87669,dsgdb9nsd_003338,8,9,3JHH,7.42202
87670,dsgdb9nsd_003338,8,18,3JHH,7.39907
87671,dsgdb9nsd_003338,9,0,2JHC,-1.2369700000000001
87672,dsgdb9nsd_003338,9,1,1JHC,99.0087
87673,dsgdb9nsd_003338,9,2,2JHC,2.4377400000000002
87674,dsgdb9nsd_003338,9,3,3JHC,2.6131
87675,dsgdb9nsd_003338,9,5,3JHC,1.62572
87676,dsgdb9nsd_003338,9,6,2JHC,0.295133
87677,dsgdb9nsd_003338,9,10,3JHH,7.602989999999999
87678,dsgdb9nsd_003338,9,11,3JHH,1.10769
87679,dsgdb9nsd_003338,9,18,3JHH,6.888439999999999
87680,dsgdb9nsd_003338,10,0,3JHC,4.01391
87681,dsgdb9nsd_003338,10,1,2JHC,-2.24837
87682,dsgdb9nsd_003338,10,2,1JHC,79.6303
87683,dsgdb9nsd_003338,10,3,2JHC,-2.285
87684,dsgdb9nsd_003338,10,4,3JHC,7.712269999999999
87685,dsgdb9nsd_003338,10,6,3JHC,0.708969
87686,dsgdb9nsd_003338,10,11,2JHH,-12.8495
87687,dsgdb9nsd_003338,10,12,3JHH,5.6407099999999994
87688,dsgdb9nsd_003338,10,13,3JHH,1.36386
87689,dsgdb9nsd_003338,11,0,3JHC,7.20533
87690,dsgdb9nsd_003338,11,1,2JHC,-2.9089400000000003
87691,dsgdb9nsd_003338,11,2,1JHC,83.3794
87692,dsgdb9nsd_003338,11,3,2JHC,-1.41434
87693,dsgdb9nsd_003338,11,4,3JHC,2.0358400000000003
87694,dsgdb9nsd_003338,11,6,3JHC,3.16234
87695,dsgdb9nsd_003338,11,12,3JHH,11.0222
87696,dsgdb9nsd_003338,11,13,3JHH,5.288869999999999
87697,dsgdb9nsd_003338,12,1,3JHC,0.558146
87698,dsgdb9nsd_003338,12,2,2JHC,-1.6283100000000001
87699,dsgdb9nsd_003338,12,3,1JHC,81.8794
87700,dsgdb9nsd_003338,12,4,2JHC,-1.2595100000000001
87701,dsgdb9nsd_003338,12,5,3JHC,3.5649800000000003
87702,dsgdb9nsd_003338,12,13,2JHH,-11.4761
87703,dsgdb9nsd_003338,12,14,3JHH,2.43891
87704,dsgdb9nsd_003338,12,15,3JHH,11.4916
87705,dsgdb9nsd_003338,13,1,3JHC,6.94637
87706,dsgdb9nsd_003338,13,2,2JHC,-1.4219700000000002
87707,dsgdb9nsd_003338,13,3,1JHC,78.5559
87708,dsgdb9nsd_003338,13,4,2JHC,-1.3079399999999999
87709,dsgdb9nsd_003338,13,5,3JHC,6.11204
87710,dsgdb9nsd_003338,13,14,3JHH,3.7519699999999996
87711,dsgdb9nsd_003338,13,15,3JHH,2.2140299999999997
87712,dsgdb9nsd_003338,14,2,3JHC,6.040030000000001
87713,dsgdb9nsd_003338,14,3,2JHC,-1.70914
87714,dsgdb9nsd_003338,14,4,1JHC,79.2106
87715,dsgdb9nsd_003338,14,5,2JHC,-1.49376
87716,dsgdb9nsd_003338,14,6,3JHC,6.6269800000000005
87717,dsgdb9nsd_003338,14,15,2JHH,-11.8514
87718,dsgdb9nsd_003338,14,16,3JHH,4.77765
87719,dsgdb9nsd_003338,14,17,3JHH,2.00055
87720,dsgdb9nsd_003338,15,2,3JHC,2.7528799999999998
87721,dsgdb9nsd_003338,15,3,2JHC,-0.794783
87722,dsgdb9nsd_003338,15,4,1JHC,80.2885
87723,dsgdb9nsd_003338,15,5,2JHC,-1.1330799999999999
87724,dsgdb9nsd_003338,15,6,3JHC,0.9706459999999999
87725,dsgdb9nsd_003338,15,16,3JHH,11.0255
87726,dsgdb9nsd_003338,15,17,3JHH,3.99655
87727,dsgdb9nsd_003338,16,0,3JHC,6.67753
87728,dsgdb9nsd_003338,16,1,3JHC,-0.066189
87729,dsgdb9nsd_003338,16,3,3JHC,1.54541
87730,dsgdb9nsd_003338,16,4,2JHC,-1.8110700000000002
87731,dsgdb9nsd_003338,16,5,1JHC,82.1278
87732,dsgdb9nsd_003338,16,6,2JHC,-2.0173400000000004
87733,dsgdb9nsd_003338,16,17,2JHH,-11.8314
87734,dsgdb9nsd_003338,16,18,3JHH,4.53258
87735,dsgdb9nsd_003338,17,0,3JHC,1.86073
87736,dsgdb9nsd_003338,17,1,3JHC,4.76003
87737,dsgdb9nsd_003338,17,3,3JHC,5.34497
87738,dsgdb9nsd_003338,17,4,2JHC,-1.18971
87739,dsgdb9nsd_003338,17,5,1JHC,79.4474
87740,dsgdb9nsd_003338,17,6,2JHC,-2.12765
87741,dsgdb9nsd_003338,17,18,3JHH,0.944842
87742,dsgdb9nsd_003338,18,0,2JHC,-1.15371
87743,dsgdb9nsd_003338,18,1,2JHC,0.24926399999999999
87744,dsgdb9nsd_003338,18,2,3JHC,1.4550100000000001
87745,dsgdb9nsd_003338,18,4,3JHC,5.27385
87746,dsgdb9nsd_003338,18,5,2JHC,2.26284
87747,dsgdb9nsd_003338,18,6,1JHC,98.895
87894,dsgdb9nsd_003347,7,0,1JHC,91.4783
87895,dsgdb9nsd_003347,7,1,2JHC,-1.5639299999999998
87896,dsgdb9nsd_003347,7,2,3JHC,1.4245299999999999
87897,dsgdb9nsd_003347,7,5,3JHC,4.592569999999999
87898,dsgdb9nsd_003347,7,6,2JHC,-1.4269100000000001
87899,dsgdb9nsd_003347,7,8,2JHH,-8.28289
87900,dsgdb9nsd_003347,7,9,3JHH,6.940239999999999
87901,dsgdb9nsd_003347,7,10,3JHH,6.07227
87902,dsgdb9nsd_003347,7,16,3JHH,5.7378599999999995
87903,dsgdb9nsd_003347,8,0,1JHC,84.5378
87904,dsgdb9nsd_003347,8,1,2JHC,0.058462
87905,dsgdb9nsd_003347,8,2,3JHC,5.98307
87906,dsgdb9nsd_003347,8,5,3JHC,1.21753
87907,dsgdb9nsd_003347,8,6,2JHC,-0.9469770000000001
87908,dsgdb9nsd_003347,8,9,3JHH,6.891189999999999
87909,dsgdb9nsd_003347,8,10,3JHH,1.14307
87910,dsgdb9nsd_003347,8,16,3JHH,6.24397
87911,dsgdb9nsd_003347,9,0,2JHC,-4.04341
87912,dsgdb9nsd_003347,9,1,1JHC,93.3016
87913,dsgdb9nsd_003347,9,2,2JHC,-6.5653
87914,dsgdb9nsd_003347,9,3,3JHC,4.685
87915,dsgdb9nsd_003347,9,6,3JHC,0.925158
87916,dsgdb9nsd_003347,9,10,2JHH,-11.6484
87917,dsgdb9nsd_003347,10,0,2JHC,-0.958476
87918,dsgdb9nsd_003347,10,1,1JHC,87.3906
87919,dsgdb9nsd_003347,10,2,2JHC,-3.11967
87920,dsgdb9nsd_003347,10,3,3JHC,2.17118
87921,dsgdb9nsd_003347,10,6,3JHC,9.58884
87922,dsgdb9nsd_003347,11,1,3JHC,3.85848
87923,dsgdb9nsd_003347,11,2,2JHC,1.6956099999999998
87924,dsgdb9nsd_003347,11,3,1JHC,124.21799999999999
87925,dsgdb9nsd_003347,11,4,2JHC,9.212489999999999
87926,dsgdb9nsd_003347,11,5,3JHC,3.31875
87927,dsgdb9nsd_003347,11,6,3JHC,8.878739999999999
87928,dsgdb9nsd_003347,11,12,3JHH,1.53091
87929,dsgdb9nsd_003347,11,13,3JHH,3.16725
87930,dsgdb9nsd_003347,12,2,3JHC,4.2316400000000005
87931,dsgdb9nsd_003347,12,3,2JHC,-5.23299
87932,dsgdb9nsd_003347,12,4,1JHC,80.9001
87933,dsgdb9nsd_003347,12,5,2JHC,1.19838
87934,dsgdb9nsd_003347,12,6,3JHC,-1.1292
87935,dsgdb9nsd_003347,12,13,2JHH,-13.8143
87936,dsgdb9nsd_003347,12,14,3JHH,5.02393
87937,dsgdb9nsd_003347,12,15,3JHH,8.649289999999999
87938,dsgdb9nsd_003347,13,2,3JHC,10.4139
87939,dsgdb9nsd_003347,13,3,2JHC,-2.71953
87940,dsgdb9nsd_003347,13,4,1JHC,84.2087
87941,dsgdb9nsd_003347,13,5,2JHC,-1.84697
87942,dsgdb9nsd_003347,13,6,3JHC,6.620610000000001
87943,dsgdb9nsd_003347,13,14,3JHH,0.100266
87944,dsgdb9nsd_003347,13,15,3JHH,7.915789999999999
87945,dsgdb9nsd_003347,14,0,3JHC,0.7212270000000001
87946,dsgdb9nsd_003347,14,2,3JHC,2.60414
87947,dsgdb9nsd_003347,14,3,3JHC,5.0130099999999995
87948,dsgdb9nsd_003347,14,4,2JHC,0.8635309999999999
87949,dsgdb9nsd_003347,14,5,1JHC,79.4642
87950,dsgdb9nsd_003347,14,6,2JHC,-0.7257680000000001
87951,dsgdb9nsd_003347,14,15,2JHH,-10.8538
87952,dsgdb9nsd_003347,14,16,3JHH,5.49409
87953,dsgdb9nsd_003347,15,0,3JHC,6.94917
87954,dsgdb9nsd_003347,15,2,3JHC,0.945657
87955,dsgdb9nsd_003347,15,3,3JHC,0.025255
87956,dsgdb9nsd_003347,15,4,2JHC,-2.09164
87957,dsgdb9nsd_003347,15,5,1JHC,83.0619
87958,dsgdb9nsd_003347,15,6,2JHC,-2.32428
87959,dsgdb9nsd_003347,15,16,3JHH,6.0984
87960,dsgdb9nsd_003347,16,0,2JHC,-2.28145
87961,dsgdb9nsd_003347,16,1,3JHC,1.2327299999999999
87962,dsgdb9nsd_003347,16,2,2JHC,-5.0293
87963,dsgdb9nsd_003347,16,3,3JHC,4.33519
87964,dsgdb9nsd_003347,16,4,3JHC,-0.882962
87965,dsgdb9nsd_003347,16,5,2JHC,3.30338
87966,dsgdb9nsd_003347,16,6,1JHC,80.2094
101907,dsgdb9nsd_003860,7,0,1JHN,45.8665
101908,dsgdb9nsd_003860,7,1,2JHC,-4.72277
101909,dsgdb9nsd_003860,7,2,3JHC,3.9781400000000002
101910,dsgdb9nsd_003860,7,6,3JHN,0.616987
101911,dsgdb9nsd_003860,7,8,2JHH,-7.622160000000001
101912,dsgdb9nsd_003860,8,0,1JHN,47.131
101913,dsgdb9nsd_003860,8,1,2JHC,0.45498299999999997
101914,dsgdb9nsd_003860,8,2,3JHC,2.14628
101915,dsgdb9nsd_003860,8,6,3JHN,3.0034
101916,dsgdb9nsd_003860,9,0,3JHN,-0.22368200000000002
101917,dsgdb9nsd_003860,9,1,2JHC,3.6873
101918,dsgdb9nsd_003860,9,2,1JHC,131.134
